machine_id,window_start,window_end,sample_count,cycle_start,cycle_end,pressure_min,pressure_max,pressure_avg,pressure_std,pressure_trend,temperature_min,temperature_max,temperature_avg,temperature_std,temperature_trend,speed_min,speed_max,speed_avg,speed_std,speed_trend,rul,risk_label
7,1777391990000,1777391995000,9,28,37,641.9,642.68,642.311111,0.25839,-0.28,1581.96,1591.02,1586.347778,2.934393,-1.14,1393.49,1409.12,1400.132222,4.64169,-4.83,222,0
7,1777391990000,1777391995000,9,28,37,641.9,642.68,642.311111,0.25839,-0.28,1581.96,1591.02,1586.347778,2.934393,-1.14,1393.49,1409.12,1400.132222,4.64169,-4.83,222,0
7,1777391995000,1777392000000,10,38,47,641.94,642.7,642.355,0.208962,-0.47,1580.26,1590.4,1586.184,3.17967,-2.58,1393.32,1406.12,1399.678,4.186521,7.9,212,0
7,1777391995000,1777392000000,10,38,47,641.94,642.7,642.355,0.208962,-0.47,1580.26,1590.4,1586.184,3.17967,-2.58,1393.32,1406.12,1399.678,4.186521,7.9,212,0
7,1777392000000,1777392005000,11,48,61,641.8,643.02,642.26,0.330041,0.14,1580.05,1590.77,1585.736364,2.927153,0.78,1395.08,1402.82,1398.913636,2.446,4.01,198,0
7,1777392000000,1777392005000,11,48,61,641.8,643.02,642.26,0.330041,0.14,1580.05,1590.77,1585.736364,2.927153,0.78,1395.08,1402.82,1398.913636,2.446,4.01,198,0
7,1777392005000,1777392010000,9,58,67,642.09,642.61,642.342222,0.175675,0.52,1578.07,1589.13,1583.871111,3.769357,-4.44,1390.39,1402.68,1398.212222,3.387322,1.71,192,0
7,1777392005000,1777392010000,9,58,67,642.09,642.61,642.342222,0.175675,0.52,1578.07,1589.13,1583.871111,3.769357,-4.44,1390.39,1402.68,1398.212222,3.387322,1.71,192,0
7,1777392010000,1777392015000,10,68,77,641.53,642.36,642.04,0.244949,0.56,1582.54,1593.46,1586.384,3.193325,2.17,1395.57,1407.77,1402.284,3.782986,5.03,182,0
7,1777392010000,1777392015000,10,68,77,641.53,642.36,642.04,0.244949,0.56,1582.54,1593.46,1586.384,3.193325,2.17,1395.57,1407.77,1402.284,3.782986,5.03,182,0
7,1777392015000,1777392020000,9,78,86,641.57,642.9,642.203333,0.405956,-0.29,1583.3,1590.03,1586.59,2.301516,6.73,1397.76,1408.11,1402.3,3.270396,-1.88,173,0
7,1777392015000,1777392020000,9,78,86,641.57,642.9,642.203333,0.405956,-0.29,1583.3,1590.03,1586.59,2.301516,6.73,1397.76,1408.11,1402.3,3.270396,-1.88,173,0
7,1777392020000,1777392025000,10,87,96,641.75,642.9,642.265,0.362636,-0.45,1578.42,1593.84,1586.738,5.086659,3.8,1392.46,1404.01,1399.695,3.510026,-11.55,163,0
7,1777392020000,1777392025000,10,87,96,641.75,642.9,642.265,0.362636,-0.45,1578.42,1593.84,1586.738,5.086659,3.8,1392.46,1404.01,1399.695,3.510026,-11.55,163,0
7,1777392025000,1777392030000,10,97,106,641.91,642.78,642.381,0.276819,0.44,1582.66,1593.77,1586.144,3.894425,-0.59,1394.15,1409.0,1401.308,4.055628,0.6,153,0
7,1777392025000,1777392030000,10,97,106,641.91,642.78,642.381,0.276819,0.44,1582.66,1593.77,1586.144,3.894425,-0.59,1394.15,1409.0,1401.308,4.055628,0.6,153,0
7,1777392030000,1777392035000,10,107,116,642.1,642.71,642.361,0.211823,0.02,1578.72,1592.97,1586.447,4.68389,3.15,1395.74,1414.46,1402.994,4.710491,-2.61,143,0
7,1777392030000,1777392035000,10,107,116,642.1,642.71,642.361,0.211823,0.02,1578.72,1592.97,1586.447,4.68389,3.15,1395.74,1414.46,1402.994,4.710491,-2.61,143,0
7,1777392035000,1777392040000,10,117,126,641.84,642.62,642.329,0.243,-0.14,1579.78,1595.71,1587.484,5.035371,-13.41,1396.29,1408.25,1401.128,4.196724,1.23,133,0
7,1777392035000,1777392040000,10,117,126,641.84,642.62,642.329,0.243,-0.14,1579.78,1595.71,1587.484,5.035371,-13.41,1396.29,1408.25,1401.128,4.196724,1.23,133,0
7,1777392040000,1777392045000,10,127,136,642.08,642.89,642.545,0.254332,-0.32,1580.49,1591.82,1585.908,3.778237,2.91,1396.92,1408.8,1403.553,3.667293,3.17,123,0
7,1777392040000,1777392045000,10,127,136,642.08,642.89,642.545,0.254332,-0.32,1580.49,1591.82,1585.908,3.778237,2.91,1396.92,1408.8,1403.553,3.667293,3.17,123,0
7,1777392045000,1777392050000,9,137,145,641.71,642.63,642.232222,0.281337,0.15,1582.49,1591.24,1586.813333,2.578057,-2.82,1397.47,1411.66,1404.552222,5.044081,-0.91,114,0
7,1777392045000,1777392050000,9,137,145,641.71,642.63,642.232222,0.281337,0.15,1582.49,1591.24,1586.813333,2.578057,-2.82,1397.47,1411.66,1404.552222,5.044081,-0.91,114,0
7,1777392050000,1777392055000,10,146,155,642.29,642.78,642.563,0.167872,-0.02,1586.09,1592.89,1588.101,1.926377,0.53,1397.99,1415.0,1405.429,4.607169,1.38,104,0
7,1777392050000,1777392055000,10,146,155,642.29,642.78,642.563,0.167872,-0.02,1586.09,1592.89,1588.101,1.926377,0.53,1397.99,1415.0,1405.429,4.607169,1.38,104,0
7,1777392055000,1777392060000,11,156,166,642.12,643.11,642.447273,0.288762,0.0,1581.71,1594.92,1587.673636,3.594848,2.66,1401.34,1416.62,1408.072727,4.205339,7.29,93,0
7,1777392055000,1777392060000,11,156,166,642.12,643.11,642.447273,0.288762,0.0,1581.71,1594.92,1587.673636,3.594848,2.66,1401.34,1416.62,1408.072727,4.205339,7.29,93,0
7,1777392060000,1777392065000,9,167,175,642.23,643.01,642.645556,0.219449,0.03,1583.62,1595.55,1589.62,3.962168,11.93,1397.74,1414.03,1406.69,4.76189,10.42,84,0
7,1777392060000,1777392065000,9,167,175,642.23,643.01,642.645556,0.219449,0.03,1583.62,1595.55,1589.62,3.962168,11.93,1397.74,1414.03,1406.69,4.76189,10.42,84,0
7,1777392065000,1777392070000,9,176,184,642.28,643.0,642.666667,0.223656,0.23,1587.9,1598.98,1592.041111,3.843937,1.01,1400.94,1415.24,1409.543333,4.008837,-3.64,75,0
7,1777392065000,1777392070000,9,176,184,642.28,643.0,642.666667,0.223656,0.23,1587.9,1598.98,1592.041111,3.843937,1.01,1400.94,1415.24,1409.543333,4.008837,-3.64,75,0
7,1777392070000,1777392075000,11,185,196,642.13,642.9,642.670909,0.232436,-0.25,1587.13,1596.68,1591.756364,2.530524,4.19,1403.32,1415.28,1410.174545,3.810556,0.61,63,0
7,1777392070000,1777392075000,11,185,196,642.13,642.9,642.670909,0.232436,-0.25,1587.13,1596.68,1591.756364,2.530524,4.19,1403.32,1415.28,1410.174545,3.810556,0.61,63,0
7,1777392075000,1777392080000,9,195,204,642.33,642.91,642.63,0.201825,0.38,1590.85,1598.4,1595.537778,2.192349,7.0,1406.95,1417.15,1412.23,3.564853,4.85,55,0
7,1777392075000,1777392080000,9,195,204,642.33,642.91,642.63,0.201825,0.38,1590.85,1598.4,1595.537778,2.192349,7.0,1406.95,1417.15,1412.23,3.564853,4.85,55,0
7,1777392080000,1777392085000,10,205,214,642.51,643.48,642.904,0.244221,0.09,1586.43,1599.51,1592.735,3.842292,-4.55,1403.14,1419.64,1413.799,4.97461,-0.19,45,0
7,1777392080000,1777392085000,10,205,214,642.51,643.48,642.904,0.244221,0.09,1586.43,1599.51,1592.735,3.842292,-4.55,1403.14,1419.64,1413.799,4.97461,-0.19,45,0
7,1777392085000,1777392090000,11,215,226,642.23,643.44,642.951818,0.347637,1.11,1583.14,1600.79,1593.8,4.403942,5.2,1411.45,1423.7,1417.486364,2.72094,6.28,33,0
7,1777392085000,1777392090000,11,215,226,642.23,643.44,642.951818,0.347637,1.11,1583.14,1600.79,1593.8,4.403942,5.2,1411.45,1423.7,1417.486364,2.72094,6.28,33,0
7,1777392090000,1777392095000,9,225,234,642.87,643.66,643.341111,0.263668,0.41,1592.29,1601.64,1597.24,3.253508,-0.62,1404.63,1424.95,1417.265556,5.774321,20.32,25,1
7,1777392090000,1777392095000,9,225,234,642.87,643.66,643.341111,0.263668,0.41,1592.29,1601.64,1597.24,3.253508,-0.62,1404.63,1424.95,1417.265556,5.774321,20.32,25,1
7,1777392095000,1777392100000,9,235,243,643.06,643.5,643.266667,0.156773,0.44,1593.11,1607.7,1598.388889,4.245728,12.75,1414.51,1432.67,1422.341111,6.136991,-1.96,16,1
7,1777392095000,1777392100000,9,235,243,643.06,643.5,643.266667,0.156773,0.44,1593.11,1607.7,1598.388889,4.245728,12.75,1414.51,1432.67,1422.341111,6.136991,-1.96,16,1
7,1777392100000,1777392105000,11,244,256,643.11,644.0,643.595455,0.313147,0.42,1591.09,1601.87,1598.273636,2.997321,-4.74,1421.13,1436.55,1427.04,4.473014,-6.91,3,1
7,1777392100000,1777392105000,11,244,256,643.11,644.0,643.595455,0.313147,0.42,1591.09,1601.87,1598.273636,2.997321,-4.74,1421.13,1436.55,1427.04,4.473014,-6.91,3,1
7,1777392105000,1777392110000,5,254,259,643.45,644.27,643.798,0.340905,0.59,1590.69,1606.52,1599.664,5.257039,8.64,1421.92,1435.04,1425.866,4.776482,11.34,0,1
7,1777392105000,1777392110000,5,254,259,643.45,644.27,643.798,0.340905,0.59,1590.69,1606.52,1599.664,5.257039,8.64,1421.92,1435.04,1425.866,4.776482,11.34,0,1
8,1777392105000,1777392110000,4,1,4,642.74,643.18,642.9,0.176068,-0.42,1585.17,1592.22,1588.6175,3.085655,7.05,1403.29,1410.81,1407.49,2.986403,-3.64,146,0
8,1777392105000,1777392110000,4,1,4,642.74,643.18,642.9,0.176068,-0.42,1585.17,1592.22,1588.6175,3.085655,7.05,1403.29,1410.81,1407.49,2.986403,-3.64,146,0
8,1777392110000,1777392115000,10,5,14,642.3,643.13,642.709,0.271162,-0.69,1583.85,1596.3,1590.119,3.897398,-7.21,1404.52,1419.87,1410.694,5.066855,4.43,136,0
8,1777392110000,1777392115000,10,5,14,642.3,643.13,642.709,0.271162,-0.69,1583.85,1596.3,1590.119,3.897398,-7.21,1404.52,1419.87,1410.694,5.066855,4.43,136,0
8,1777392115000,1777392120000,11,15,27,641.82,643.33,642.649091,0.400578,0.31,1584.01,1596.78,1590.227273,3.504351,-12.77,1400.16,1415.98,1408.722727,4.551104,-5.39,123,0
8,1777392115000,1777392120000,11,15,27,641.82,643.33,642.649091,0.400578,0.31,1584.01,1596.78,1590.227273,3.504351,-12.77,1400.16,1415.98,1408.722727,4.551104,-5.39,123,0
8,1777392120000,1777392125000,8,25,33,642.11,643.08,642.6,0.360451,-0.74,1584.36,1594.16,1588.445,3.347518,3.65,1400.07,1416.52,1409.58625,4.774581,5.96,117,0
8,1777392120000,1777392125000,8,25,33,642.11,643.08,642.6,0.360451,-0.74,1584.36,1594.16,1588.445,3.347518,3.65,1400.07,1416.52,1409.58625,4.774581,5.96,117,0
8,1777392125000,1777392130000,10,34,43,642.12,643.64,642.72,0.414608,-0.26,1586.4,1596.61,1591.594,3.300204,-4.58,1403.91,1415.03,1409.904,3.767758,-1.35,107,0
8,1777392125000,1777392130000,10,34,43,642.12,643.64,642.72,0.414608,-0.26,1586.4,1596.61,1591.594,3.300204,-4.58,1403.91,1415.03,1409.904,3.767758,-1.35,107,0
8,1777392130000,1777392135000,11,44,57,642.3,643.19,642.693636,0.284134,-0.32,1582.06,1597.28,1592.845455,4.453212,-6.62,1405.68,1418.47,1409.850909,3.264248,-6.55,93,0
8,1777392130000,1777392135000,11,44,57,642.3,643.19,642.693636,0.284134,-0.32,1582.06,1597.28,1592.845455,4.453212,-6.62,1405.68,1418.47,1409.850909,3.264248,-6.55,93,0
8,1777392135000,1777392140000,9,54,63,642.36,642.93,642.663333,0.200555,-0.42,1581.06,1596.47,1589.203333,4.211991,6.56,1403.96,1415.49,1410.263333,3.395723,3.23,87,0
8,1777392135000,1777392140000,9,54,63,642.36,642.93,642.663333,0.200555,-0.42,1581.06,1596.47,1589.203333,4.211991,6.56,1403.96,1415.49,1410.263333,3.395723,3.23,87,0
8,1777392140000,1777392145000,10,64,73,642.27,643.09,642.759,0.284023,-0.28,1587.91,1598.92,1591.992,3.763968,1.63,1403.83,1416.24,1410.985,3.020862,9.07,77,0
8,1777392140000,1777392145000,10,64,73,642.27,643.09,642.759,0.284023,-0.28,1587.91,1598.92,1591.992,3.763968,1.63,1403.83,1416.24,1410.985,3.020862,9.07,77,0
8,1777392145000,1777392150000,9,74,82,642.42,643.27,642.898889,0.300387,-0.16,1586.49,1598.81,1590.758889,3.806639,-1.29,1406.93,1421.86,1412.841111,4.799293,0.01,68,0
8,1777392145000,1777392150000,9,74,82,642.42,643.27,642.898889,0.300387,-0.16,1586.49,1598.81,1590.758889,3.806639,-1.29,1406.93,1421.86,1412.841111,4.799293,0.01,68,0
8,1777392150000,1777392155000,10,83,92,642.79,643.57,643.093,0.259424,0.43,1586.9,1600.62,1592.911,4.540867,-0.54,1406.32,1419.66,1414.622,4.752308,-0.61,58,0
8,1777392150000,1777392155000,10,83,92,642.79,643.57,643.093,0.259424,0.43,1586.9,1600.62,1592.911,4.540867,-0.54,1406.32,1419.66,1414.622,4.752308,-0.61,58,0
8,1777392155000,1777392160000,10,93,102,642.14,643.24,642.837,0.35581,0.47,1582.62,1600.04,1593.684,4.856058,-8.66,1410.75,1421.21,1415.075,2.868642,8.22,48,0
8,1777392155000,1777392160000,10,93,102,642.14,643.24,642.837,0.35581,0.47,1582.62,1600.04,1593.684,4.856058,-8.66,1410.75,1421.21,1415.075,2.868642,8.22,48,0
8,1777392160000,1777392165000,10,103,112,642.64,643.46,642.903,0.222398,0.14,1587.49,1603.1,1593.685,4.321408,9.18,1411.03,1422.19,1415.416,3.661975,4.7,38,0
8,1777392160000,1777392165000,10,103,112,642.64,643.46,642.903,0.222398,0.14,1587.49,1603.1,1593.685,4.321408,9.18,1411.03,1422.19,1415.416,3.661975,4.7,38,0
8,1777392165000,1777392170000,10,113,122,642.73,643.44,643.146,0.222899,0.14,1585.36,1600.04,1594.027,4.486259,-5.12,1410.46,1422.75,1416.616,3.58655,12.29,28,1
8,1777392165000,1777392170000,10,113,122,642.73,643.44,643.146,0.222899,0.14,1585.36,1600.04,1594.027,4.486259,-5.12,1410.46,1422.75,1416.616,3.58655,12.29,28,1
8,1777392170000,1777392175000,10,123,132,642.87,643.84,643.361,0.322163,-0.33,1593.32,1600.15,1596.391,2.419258,-3.91,1414.35,1427.67,1420.557,3.831906,5.52,18,1
8,1777392170000,1777392175000,10,123,132,642.87,643.84,643.361,0.322163,-0.33,1593.32,1600.15,1596.391,2.419258,-3.91,1414.35,1427.67,1420.557,3.831906,5.52,18,1
8,1777392175000,1777392180000,9,133,141,642.78,644.02,643.491111,0.334712,-0.34,1593.54,1601.77,1597.205556,2.065893,-1.37,1416.24,1429.13,1422.476667,3.711753,6.38,9,1
8,1777392175000,1777392180000,9,133,141,642.78,644.02,643.491111,0.334712,-0.34,1593.54,1601.77,1597.205556,2.065893,-1.37,1416.24,1429.13,1422.476667,3.711753,6.38,9,1
8,1777392180000,1777392185000,9,142,150,643.23,643.95,643.577778,0.246251,0.64,1599.71,1610.35,1603.982222,3.01452,1.7,1421.14,1432.31,1426.178889,3.577881,5.28,0,1
8,1777392180000,1777392185000,9,142,150,643.23,643.95,643.577778,0.246251,0.64,1599.71,1610.35,1603.982222,3.01452,1.7,1421.14,1432.31,1426.178889,3.577881,5.28,0,1
9,1777392180000,1777392185000,1,1,1,642.18,642.18,642.18,0.0,0.0,1582.99,1582.99,1582.99,0.0,0.0,1396.22,1396.22,1396.22,0.0,0.0,200,0
9,1777392180000,1777392185000,1,1,1,642.18,642.18,642.18,0.0,0.0,1582.99,1582.99,1582.99,0.0,0.0,1396.22,1396.22,1396.22,0.0,0.0,200,0
9,1777392185000,1777392190000,11,2,12,641.46,642.5,641.926364,0.291587,0.42,1580.0,1589.51,1583.232727,2.99719,1.63,1391.62,1406.4,1398.275455,4.363819,5.88,189,0
9,1777392185000,1777392190000,11,2,12,641.46,642.5,641.926364,0.291587,0.42,1580.0,1589.51,1583.232727,2.99719,1.63,1391.62,1406.4,1398.275455,4.363819,5.88,189,0
9,1777392190000,1777392195000,9,13,21,641.63,642.44,641.964444,0.245045,0.06,1577.05,1592.2,1584.911111,4.789926,-9.38,1389.2,1400.74,1396.382222,3.289481,-5.16,180,0
9,1777392190000,1777392195000,9,13,21,641.63,642.44,641.964444,0.245045,0.06,1577.05,1592.2,1584.911111,4.789926,-9.38,1389.2,1400.74,1396.382222,3.289481,-5.16,180,0
9,1777392195000,1777392200000,10,22,31,641.41,642.72,642.151,0.34625,0.08,1578.06,1593.03,1584.849,4.058033,9.44,1393.67,1402.96,1397.098,2.541282,-5.84,170,0
9,1777392195000,1777392200000,10,22,31,641.41,642.72,642.151,0.34625,0.08,1578.06,1593.03,1584.849,4.058033,9.44,1393.67,1402.96,1397.098,2.541282,-5.84,170,0
9,1777392200000,1777392205000,10,32,42,641.74,642.51,642.104,0.237916,0.49,1579.77,1592.26,1586.809,3.746968,3.86,1390.48,1405.48,1397.129,4.066011,3.31,159,0
9,1777392200000,1777392205000,10,32,42,641.74,642.51,642.104,0.237916,0.49,1579.77,1592.26,1586.809,3.746968,3.86,1390.48,1405.48,1397.129,4.066011,3.31,159,0
9,1777392205000,1777392210000,9,41,50,641.91,642.42,642.141111,0.16842,-0.28,1576.37,1586.08,1581.576667,3.529466,2.86,1392.08,1403.72,1396.671111,3.472308,4.88,151,0
9,1777392205000,1777392210000,9,41,50,641.91,642.42,642.141111,0.16842,-0.28,1576.37,1586.08,1581.576667,3.529466,2.86,1392.08,1403.72,1396.671111,3.472308,4.88,151,0
9,1777392210000,1777392215000,10,51,60,641.79,642.62,642.192,0.2828,0.69,1577.63,1590.61,1585.066,3.680783,-5.93,1389.74,1402.6,1396.951,4.220079,4.34,141,0
9,1777392210000,1777392215000,10,51,60,641.79,642.62,642.192,0.2828,0.69,1577.63,1590.61,1585.066,3.680783,-5.93,1389.74,1402.6,1396.951,4.220079,4.34,141,0
9,1777392215000,1777392220000,11,61,72,641.85,642.64,642.165455,0.259102,-0.33,1577.38,1586.88,1583.830909,2.502804,2.47,1389.95,1406.79,1397.666364,4.644395,8.85,129,0
9,1777392215000,1777392220000,11,61,72,641.85,642.64,642.165455,0.259102,-0.33,1577.38,1586.88,1583.830909,2.502804,2.47,1389.95,1406.79,1397.666364,4.644395,8.85,129,0
9,1777392220000,1777392225000,9,71,80,641.8,642.81,642.078889,0.312923,0.06,1574.3,1590.96,1584.762222,4.438042,-6.71,1392.83,1407.83,1402.07,4.409827,-7.15,121,0
9,1777392220000,1777392225000,9,71,80,641.8,642.81,642.078889,0.312923,0.06,1574.3,1590.96,1584.762222,4.438042,-6.71,1392.83,1407.83,1402.07,4.409827,-7.15,121,0
9,1777392225000,1777392230000,9,81,89,641.67,642.34,642.007778,0.230158,0.05,1580.37,1592.17,1586.736667,3.433447,5.75,1392.08,1403.43,1399.091111,3.047182,0.42,112,0
9,1777392225000,1777392230000,9,81,89,641.67,642.34,642.007778,0.230158,0.05,1580.37,1592.17,1586.736667,3.433447,5.75,1392.08,1403.43,1399.091111,3.047182,0.42,112,0
9,1777392230000,1777392235000,11,90,102,642.02,642.75,642.300909,0.216058,-0.05,1579.7,1593.45,1586.115455,3.524108,-0.89,1395.08,1405.67,1400.729091,3.258598,-1.25,99,0
9,1777392230000,1777392235000,11,90,102,642.02,642.75,642.300909,0.216058,-0.05,1579.7,1593.45,1586.115455,3.524108,-0.89,1395.08,1405.67,1400.729091,3.258598,-1.25,99,0
9,1777392235000,1777392240000,9,100,109,641.81,642.68,642.224444,0.279885,-0.06,1582.4,1590.74,1587.39,3.282563,-5.6,1394.51,1406.15,1401.24,3.782424,11.64,92,0
9,1777392235000,1777392240000,9,100,109,641.81,642.68,642.224444,0.279885,-0.06,1582.4,1590.74,1587.39,3.282563,-5.6,1394.51,1406.15,1401.24,3.782424,11.64,92,0
9,1777392240000,1777392245000,10,110,119,641.76,642.9,642.322,0.343884,0.34,1578.0,1588.73,1586.167,3.228127,-1.84,1386.43,1412.17,1399.701,6.276997,3.68,82,0
9,1777392240000,1777392245000,10,110,119,641.76,642.9,642.322,0.343884,0.34,1578.0,1588.73,1586.167,3.228127,-1.84,1386.43,1412.17,1399.701,6.276997,3.68,82,0
9,1777392245000,1777392250000,11,120,132,642.01,642.77,642.443636,0.235807,0.76,1580.71,1597.71,1589.195455,4.927678,7.31,1394.99,1406.91,1400.106364,3.521416,4.04,69,0
9,1777392245000,1777392250000,11,120,132,642.01,642.77,642.443636,0.235807,0.76,1580.71,1597.71,1589.195455,4.927678,7.31,1394.99,1406.91,1400.106364,3.521416,4.04,69,0
9,1777392250000,1777392255000,9,130,139,642.25,642.73,642.546667,0.162001,0.07,1587.86,1594.85,1591.273333,2.695255,4.19,1395.46,1408.87,1402.834444,4.230795,6.39,62,0
9,1777392250000,1777392255000,9,130,139,642.25,642.73,642.546667,0.162001,0.07,1587.86,1594.85,1591.273333,2.695255,4.19,1395.46,1408.87,1402.834444,4.230795,6.39,62,0
9,1777392255000,1777392260000,9,140,148,641.94,642.96,642.4,0.343608,-0.96,1582.78,1595.5,1589.718889,4.153674,-4.39,1399.45,1405.62,1403.005556,2.378072,1.22,53,0
9,1777392255000,1777392260000,9,140,148,641.94,642.96,642.4,0.343608,-0.96,1582.78,1595.5,1589.718889,4.153674,-4.39,1399.45,1405.62,1403.005556,2.378072,1.22,53,0
9,1777392260000,1777392265000,11,149,162,641.94,642.86,642.554545,0.270601,0.16,1583.76,1594.79,1589.965455,3.582369,3.28,1399.17,1419.46,1407.189091,5.543724,9.67,39,0
9,1777392260000,1777392265000,11,149,162,641.94,642.86,642.554545,0.270601,0.16,1583.76,1594.79,1589.965455,3.582369,3.28,1399.17,1419.46,1407.189091,5.543724,9.67,39,0
9,1777392265000,1777392270000,9,159,168,642.47,643.05,642.765556,0.186495,0.1,1584.58,1596.45,1590.314444,3.802459,5.3,1401.96,1412.27,1408.104444,4.09804,9.14,33,0
9,1777392265000,1777392270000,9,159,168,642.47,643.05,642.765556,0.186495,0.1,1584.58,1596.45,1590.314444,3.802459,5.3,1401.96,1412.27,1408.104444,4.09804,9.14,33,0
9,1777392270000,1777392275000,10,169,178,642.34,643.3,642.817,0.285133,0.47,1587.08,1595.84,1592.645,3.039205,0.01,1403.42,1418.0,1410.115,4.70619,2.85,23,1
9,1777392270000,1777392275000,10,169,178,642.34,643.3,642.817,0.285133,0.47,1587.08,1595.84,1592.645,3.039205,0.01,1403.42,1418.0,1410.115,4.70619,2.85,23,1
9,1777392275000,1777392280000,11,179,192,642.83,643.55,643.171818,0.210662,0.22,1590.68,1607.04,1599.161818,4.571647,-1.83,1406.19,1421.69,1415.82,4.480653,8.01,9,1
9,1777392275000,1777392280000,11,179,192,642.83,643.55,643.171818,0.210662,0.22,1590.68,1607.04,1599.161818,4.571647,-1.83,1406.19,1421.69,1415.82,4.480653,8.01,9,1
9,1777392280000,1777392285000,8,189,197,642.7,643.73,643.22,0.308018,0.58,1595.56,1602.99,1599.1875,2.924123,0.67,1417.01,1431.01,1422.17,4.774262,-1.61,4,1
9,1777392280000,1777392285000,8,189,197,642.7,643.73,643.22,0.308018,0.58,1595.56,1602.99,1599.1875,2.924123,0.67,1417.01,1431.01,1422.17,4.774262,-1.61,4,1
9,1777392285000,1777392290000,4,198,201,643.4,644.04,643.6475,0.251135,0.58,1595.36,1603.7,1600.35,3.293334,-4.09,1428.43,1433.83,1430.85,2.162314,-5.4,0,1
9,1777392285000,1777392290000,4,198,201,643.4,644.04,643.6475,0.251135,0.58,1595.36,1603.7,1600.35,3.293334,-4.09,1428.43,1433.83,1430.85,2.162314,-5.4,0,1
10,1777392285000,1777392290000,6,1,6,641.92,642.22,642.093333,0.10387,0.21,1581.06,1590.17,1585.365,3.381793,-6.84,1388.15,1396.37,1393.195,2.774297,4.17,216,0
10,1777392285000,1777392290000,6,1,6,641.92,642.22,642.093333,0.10387,0.21,1581.06,1590.17,1585.365,3.381793,-6.84,1388.15,1396.37,1393.195,2.774297,4.17,216,0
10,1777392290000,1777392295000,10,7,16,641.61,642.48,642.071,0.268829,-0.57,1578.1,1591.59,1584.531,3.876559,6.98,1392.39,1401.27,1397.029,2.956158,3.07,206,0
10,1777392290000,1777392295000,10,7,16,641.61,642.48,642.071,0.268829,-0.57,1578.1,1591.59,1584.531,3.876559,6.98,1392.39,1401.27,1397.029,2.956158,3.07,206,0
10,1777392295000,1777392300000,10,17,26,641.79,642.76,642.185,0.292036,0.69,1580.13,1590.13,1585.295,3.721879,4.69,1392.6,1406.96,1397.536,3.892483,-8.39,196,0
10,1777392295000,1777392300000,10,17,26,641.79,642.76,642.185,0.292036,0.69,1580.13,1590.13,1585.295,3.721879,4.69,1392.6,1406.96,1397.536,3.892483,-8.39,196,0
10,1777392300000,1777392305000,10,27,36,641.46,642.55,641.985,0.362664,-0.17,1580.69,1587.36,1584.259,2.131959,2.69,1392.5,1402.48,1396.973,2.824015,2.71,186,0
10,1777392300000,1777392305000,10,27,36,641.46,642.55,641.985,0.362664,-0.17,1580.69,1587.36,1584.259,2.131959,2.69,1392.5,1402.48,1396.973,2.824015,2.71,186,0
10,1777392305000,1777392310000,9,37,45,641.48,642.78,642.114444,0.396544,0.06,1571.04,1589.84,1581.801111,5.947538,4.66,1390.9,1401.83,1396.85,3.25348,-0.18,177,0
10,1777392305000,1777392310000,9,37,45,641.48,642.78,642.114444,0.396544,0.06,1571.04,1589.84,1581.801111,5.947538,4.66,1390.9,1401.83,1396.85,3.25348,-0.18,177,0
10,1777392310000,1777392315000,10,46,55,641.76,642.24,641.951,0.172363,-0.27,1577.61,1590.49,1583.776,4.137043,-9.67,1393.94,1402.76,1398.886,2.638766,0.5,167,0
10,1777392310000,1777392315000,10,46,55,641.76,642.24,641.951,0.172363,-0.27,1577.61,1590.49,1583.776,4.137043,-9.67,1393.94,1402.76,1398.886,2.638766,0.5,167,0
10,1777392315000,1777392320000,11,56,66,641.54,642.52,642.12,0.2593,0.13,1581.82,1592.5,1585.685455,3.005617,-3.37,1393.03,1402.06,1398.883636,2.429528,3.79,156,0
10,1777392315000,1777392320000,11,56,66,641.54,642.52,642.12,0.2593,0.13,1581.82,1592.5,1585.685455,3.005617,-3.37,1393.03,1402.06,1398.883636,2.429528,3.79,156,0
10,1777392320000,1777392325000,9,67,75,641.76,642.21,642.015556,0.150637,-0.03,1580.5,1589.95,1585.847778,3.528672,-6.05,1393.64,1407.4,1399.3,4.890435,-13.24,147,0
10,1777392320000,1777392325000,9,67,75,641.76,642.21,642.015556,0.150637,-0.03,1580.5,1589.95,1585.847778,3.528672,-6.05,1393.64,1407.4,1399.3,4.890435,-13.24,147,0
10,1777392325000,1777392330000,10,76,85,641.88,642.4,642.108,0.153414,0.02,1580.75,1590.1,1584.83,3.073792,5.82,1391.74,1406.27,1399.115,3.957879,-5.35,137,0
10,1777392325000,1777392330000,10,76,85,641.88,642.4,642.108,0.153414,0.02,1580.75,1590.1,1584.83,3.073792,5.82,1391.74,1406.27,1399.115,3.957879,-5.35,137,0
10,1777392330000,1777392335000,10,86,96,641.38,642.71,642.1,0.348195,0.1,1577.63,1592.95,1585.635,4.077946,-1.47,1390.62,1411.03,1399.955,5.519415,-11.25,126,0
10,1777392330000,1777392335000,10,86,96,641.38,642.71,642.1,0.348195,0.1,1577.63,1592.95,1585.635,4.077946,-1.47,1390.62,1411.03,1399.955,5.519415,-11.25,126,0
10,1777392335000,1777392340000,9,95,104,641.76,642.3,642.047778,0.194524,0.1,1577.04,1591.08,1584.262222,3.998132,-3.95,1394.62,1404.78,1399.561111,3.376877,0.79,118,0
